Voltage	Current	NEPeph	NEPs	NEPa	NEP	NEPph	Sv	NEP^2-NEPph^2
0.00365447	8.4517e-08	7.75246e-15	7.02918e-13	1.87121e-12	1.9989e-12	0	2419.08	1.9989e-12
0.00365848	8.47111e-08	7.75246e-15	7.03254e-13	1.87331e-12	2.00098e-12	0	2416.36	2.00098e-12
0.00366248	8.49055e-08	7.75246e-15	7.03589e-13	1.87541e-12	2.00306e-12	0	2413.66	2.00306e-12
0.00366649	8.51002e-08	7.75246e-15	7.03932e-13	1.87753e-12	2.00517e-12	0	2410.93	2.00517e-12
0.00367049	8.52953e-08	7.75246e-15	7.04275e-13	1.87965e-12	2.00727e-12	0	2408.21	2.00727e-12
0.0036745	8.54907e-08	7.75246e-15	7.04616e-13	1.88176e-12	2.00937e-12	0	2405.51	2.00937e-12
0.0036785	8.56865e-08	7.75246e-15	7.04965e-13	1.8839e-12	2.0115e-12	0	2402.77	2.0115e-12
0.00368251	8.58826e-08	7.75246e-15	7.05314e-13	1.88604e-12	2.01362e-12	0	2400.05	2.01362e-12
0.00368652	8.60791e-08	7.75246e-15	7.05662e-13	1.88817e-12	2.01574e-12	0	2397.34	2.01574e-12
0.00369052	8.62759e-08	7.75246e-15	7.06018e-13	1.89033e-12	2.01789e-12	0	2394.6	2.01789e-12
0.00369453	8.64731e-08	7.75246e-15	7.06374e-13	1.89248e-12	2.02003e-12	0	2391.87	2.02003e-12
0.00369853	8.66706e-08	7.75246e-15	7.06728e-13	1.89463e-12	2.02216e-12	0	2389.16	2.02216e-12
0.00370254	8.68685e-08	7.75246e-15	7.07091e-13	1.89681e-12	2.02433e-12	0	2386.41	2.02433e-12
0.00370654	8.70668e-08	7.75246e-15	7.07452e-13	1.89898e-12	2.02649e-12	0	2383.68	2.02649e-12
0.00371055	8.72653e-08	7.75246e-15	7.07814e-13	1.90115e-12	2.02865e-12	0	2380.96	2.02865e-12
0.00371456	8.74643e-08	7.75246e-15	7.08183e-13	1.90334e-12	2.03084e-12	0	2378.21	2.03084e-12
0.00371856	8.76636e-08	7.75246e-15	7.08551e-13	1.90553e-12	2.03302e-12	0	2375.47	2.03302e-12
0.00372257	8.78632e-08	7.75246e-15	7.08919e-13	1.90772e-12	2.03519e-12	0	2372.75	2.03519e-12
0.00372657	8.80632e-08	7.75246e-15	7.09295e-13	1.90993e-12	2.0374e-12	0	2370	2.0374e-12
0.00373058	8.82635e-08	7.75246e-15	7.0967e-13	1.91214e-12	2.0396e-12	0	2367.26	2.0396e-12
0.00373458	8.84642e-08	7.75246e-15	7.10044e-13	1.91434e-12	2.0418e-12	0	2364.54	2.0418e-12
0.00373859	8.86653e-08	7.75246e-15	7.10427e-13	1.91658e-12	2.04402e-12	0	2361.78	2.04402e-12
0.0037426	8.88667e-08	7.75246e-15	7.10809e-13	1.91881e-12	2.04625e-12	0	2359.03	2.04625e-12
0.0037466	8.90684e-08	7.75246e-15	7.1119e-13	1.92102e-12	2.04846e-12	0	2356.31	2.04846e-12
0.00375061	8.92705e-08	7.75246e-15	7.11579e-13	1.92328e-12	2.05071e-12	0	2353.54	2.05071e-12
0.00375461	8.9473e-08	7.75246e-15	7.11967e-13	1.92552e-12	2.05295e-12	0	2350.8	2.05295e-12
0.00375862	8.96758e-08	7.75246e-15	7.12355e-13	1.92776e-12	2.05518e-12	0	2348.06	2.05518e-12
0.00376263	8.9879e-08	7.75246e-15	7.12748e-13	1.93003e-12	2.05744e-12	0	2345.31	2.05744e-12
0.00376663	9.00825e-08	7.75246e-15	7.13147e-13	1.9323e-12	2.05971e-12	0	2342.55	2.05971e-12
0.00377064	9.02864e-08	7.75246e-15	7.13541e-13	1.93456e-12	2.06197e-12	0	2339.81	2.06197e-12
0.00377464	9.04907e-08	7.75246e-15	7.13941e-13	1.93683e-12	2.06424e-12	0	2337.06	2.06424e-12
0.00377865	9.06953e-08	7.75246e-15	7.14346e-13	1.93913e-12	2.06654e-12	0	2334.29	2.06654e-12
0.00378266	9.09002e-08	7.75246e-15	7.14748e-13	1.94141e-12	2.06882e-12	0	2331.54	2.06882e-12
0.00378666	9.11055e-08	7.75246e-15	7.15155e-13	1.9437e-12	2.07111e-12	0	2328.79	2.07111e-12
0.00379067	9.13112e-08	7.75246e-15	7.15567e-13	1.94602e-12	2.07342e-12	0	2326.02	2.07342e-12
0.00379467	9.15172e-08	7.75246e-15	7.15975e-13	1.94832e-12	2.07572e-12	0	2323.27	2.07572e-12
0.00379868	9.17236e-08	7.75246e-15	7.16389e-13	1.95063e-12	2.07803e-12	0	2320.52	2.07803e-12
0.00380269	9.19304e-08	7.75246e-15	7.16808e-13	1.95297e-12	2.08037e-12	0	2317.74	2.08037e-12
0.00380669	9.21375e-08	7.75246e-15	7.17226e-13	1.95529e-12	2.0827e-12	0	2314.98	2.0827e-12
0.0038107	9.23449e-08	7.75246e-15	7.17644e-13	1.95761e-12	2.08502e-12	0	2312.24	2.08502e-12
0.0038147	9.25528e-08	7.75246e-15	7.18067e-13	1.95996e-12	2.08737e-12	0	2309.46	2.08737e-12
0.00381871	9.27609e-08	7.75246e-15	7.18495e-13	1.96232e-12	2.08973e-12	0	2306.69	2.08973e-12
0.00382272	9.29695e-08	7.75246e-15	7.1892e-13	1.96466e-12	2.09208e-12	0	2303.94	2.09208e-12
0.00382672	9.31784e-08	7.75246e-15	7.1935e-13	1.96702e-12	2.09445e-12	0	2301.17	2.09445e-12
0.00383073	9.33876e-08	7.75246e-15	7.19785e-13	1.9694e-12	2.09683e-12	0	2298.39	2.09683e-12
0.00383473	9.35973e-08	7.75246e-15	7.20217e-13	1.97176e-12	2.09919e-12	0	2295.64	2.09919e-12
0.00383874	9.38073e-08	7.75246e-15	7.20654e-13	1.97414e-12	2.10158e-12	0	2292.87	2.10158e-12
0.00384275	9.40176e-08	7.75246e-15	7.21096e-13	1.97654e-12	2.10398e-12	0	2290.08	2.10398e-12
0.00384675	9.42283e-08	7.75246e-15	7.21535e-13	1.97892e-12	2.10637e-12	0	2287.32	2.10637e-12
0.00385076	9.44394e-08	7.75246e-15	7.21979e-13	1.98132e-12	2.10877e-12	0	2284.56	2.10877e-12
0.00385477	9.46508e-08	7.75246e-15	7.22426e-13	1.98373e-12	2.11119e-12	0	2281.78	2.11119e-12
0.00385877	9.48626e-08	7.75246e-15	7.22875e-13	1.98614e-12	2.11361e-12	0	2279	2.11361e-12
0.00386278	9.50747e-08	7.75246e-15	7.23326e-13	1.98856e-12	2.11604e-12	0	2276.24	2.11604e-12
0.00386678	9.52872e-08	7.75246e-15	7.2378e-13	1.99099e-12	2.11848e-12	0	2273.45	2.11848e-12
0.00387079	9.55001e-08	7.75246e-15	7.24239e-13	1.99343e-12	2.12093e-12	0	2270.67	2.12093e-12
0.0038748	9.57134e-08	7.75246e-15	7.24695e-13	1.99585e-12	2.12336e-12	0	2267.91	2.12336e-12
0.0038788	9.5927e-08	7.75246e-15	7.25156e-13	1.9983e-12	2.12582e-12	0	2265.13	2.12582e-12
0.00388281	9.61409e-08	7.75246e-15	7.2562e-13	2.00076e-12	2.12829e-12	0	2262.34	2.12829e-12
0.00388682	9.63553e-08	7.75246e-15	7.26085e-13	2.00322e-12	2.13076e-12	0	2259.56	2.13076e-12
0.00389082	9.657e-08	7.75246e-15	7.26554e-13	2.00568e-12	2.13323e-12	0	2256.79	2.13323e-12
0.00389483	9.6785e-08	7.75246e-15	7.27025e-13	2.00816e-12	2.13573e-12	0	2254	2.13573e-12
0.00389883	9.70005e-08	7.75246e-15	7.27501e-13	2.01065e-12	2.13823e-12	0	2251.21	2.13823e-12
0.00390284	9.72162e-08	7.75246e-15	7.27974e-13	2.01312e-12	2.14071e-12	0	2248.45	2.14071e-12
0.00390685	9.74324e-08	7.75246e-15	7.28452e-13	2.01561e-12	2.14322e-12	0	2245.66	2.14322e-12
0.00391085	9.76489e-08	7.75246e-15	7.28933e-13	2.01812e-12	2.14574e-12	0	2242.87	2.14574e-12
0.00391486	9.78658e-08	7.75246e-15	7.29416e-13	2.02063e-12	2.14827e-12	0	2240.09	2.14827e-12
0.00391887	9.80831e-08	7.75246e-15	7.29902e-13	2.02314e-12	2.15079e-12	0	2237.31	2.15079e-12
0.00392287	9.83007e-08	7.75246e-15	7.3039e-13	2.02566e-12	2.15333e-12	0	2234.52	2.15333e-12
0.00392688	9.85187e-08	7.75246e-15	7.3088e-13	2.02819e-12	2.15588e-12	0	2231.73	2.15588e-12
0.00393089	9.8737e-08	7.75246e-15	7.31374e-13	2.03072e-12	2.15842e-12	0	2228.95	2.15842e-12
0.00393489	9.89557e-08	7.75246e-15	7.31869e-13	2.03326e-12	2.16098e-12	0	2226.16	2.16098e-12
0.0039389	9.91748e-08	7.75246e-15	7.32368e-13	2.03582e-12	2.16356e-12	0	2223.36	2.16356e-12
0.0039429	9.93943e-08	7.75246e-15	7.32868e-13	2.03837e-12	2.16613e-12	0	2220.58	2.16613e-12
0.00394691	9.96141e-08	7.75246e-15	7.33372e-13	2.04093e-12	2.16871e-12	0	2217.79	2.16871e-12
0.00395092	9.98343e-08	7.75246e-15	7.33877e-13	2.04351e-12	2.1713e-12	0	2214.99	2.1713e-12
0.00395492	1.00055e-07	7.75246e-15	7.34382e-13	2.04607e-12	2.17389e-12	0	2212.21	2.17389e-12
0.00395893	1.00276e-07	7.75246e-15	7.34897e-13	2.04866e-12	2.1765e-12	0	2209.42	2.1765e-12
0.00396294	1.00497e-07	7.75246e-15	7.3541e-13	2.05125e-12	2.17911e-12	0	2206.63	2.17911e-12
0.00396694	1.00719e-07	7.75246e-15	7.35926e-13	2.05386e-12	2.18174e-12	0	2203.83	2.18174e-12
0.00397095	1.00941e-07	7.75246e-15	7.36445e-13	2.05646e-12	2.18436e-12	0	2201.03	2.18436e-12
0.00397496	1.01163e-07	7.75246e-15	7.36966e-13	2.05907e-12	2.18699e-12	0	2198.25	2.18699e-12
0.00397896	1.01386e-07	7.75246e-15	7.3749e-13	2.06169e-12	2.18964e-12	0	2195.45	2.18964e-12
0.00398297	1.01609e-07	7.75246e-15	7.38016e-13	2.06432e-12	2.19229e-12	0	2192.65	2.19229e-12
0.00398698	1.01833e-07	7.75246e-15	7.38545e-13	2.06695e-12	2.19495e-12	0	2189.85	2.19495e-12
0.00399098	1.02056e-07	7.75246e-15	7.39077e-13	2.06959e-12	2.19761e-12	0	2187.07	2.19761e-12
0.00399499	1.02281e-07	7.75246e-15	7.39611e-13	2.07224e-12	2.20029e-12	0	2184.26	2.20029e-12
0.003999	1.02505e-07	7.75246e-15	7.40144e-13	2.07489e-12	2.20296e-12	0	2181.47	2.20296e-12
0.004003	1.0273e-07	7.75246e-15	7.40687e-13	2.07756e-12	2.20566e-12	0	2178.67	2.20566e-12
0.00400701	1.02956e-07	7.75246e-15	7.41229e-13	2.08023e-12	2.20835e-12	0	2175.88	2.20835e-12
0.00401101	1.03181e-07	7.75246e-15	7.41774e-13	2.08291e-12	2.21106e-12	0	2173.07	2.21106e-12
0.00401502	1.03408e-07	7.75246e-15	7.42318e-13	2.08559e-12	2.21377e-12	0	2170.28	2.21377e-12
0.00401903	1.03634e-07	7.75246e-15	7.42871e-13	2.08828e-12	2.21649e-12	0	2167.48	2.21649e-12
0.00402303	1.03861e-07	7.75246e-15	7.43424e-13	2.09098e-12	2.21922e-12	0	2164.68	2.21922e-12
0.00402704	1.04088e-07	7.75246e-15	7.43979e-13	2.09369e-12	2.22196e-12	0	2161.87	2.22196e-12
0.00403105	1.04316e-07	7.75246e-15	7.44534e-13	2.0964e-12	2.2247e-12	0	2159.08	2.2247e-12
0.00403505	1.04544e-07	7.75246e-15	7.45098e-13	2.09912e-12	2.22745e-12	0	2156.28	2.22745e-12
0.00403906	1.04772e-07	7.75246e-15	7.45662e-13	2.10185e-12	2.23021e-12	0	2153.48	2.23021e-12
0.00404307	1.05001e-07	7.75246e-15	7.46224e-13	2.10459e-12	2.23298e-12	0	2150.68	2.23298e-12
0.00404707	1.0523e-07	7.75246e-15	7.46797e-13	2.10734e-12	2.23577e-12	0	2147.87	2.23577e-12
0.00405108	1.05459e-07	7.75246e-15	7.47368e-13	2.11008e-12	2.23854e-12	0	2145.07	2.23854e-12
0.00405509	1.05689e-07	7.75246e-15	7.47943e-13	2.11284e-12	2.24134e-12	0	2142.27	2.24134e-12
0.00405909	1.05919e-07	7.75246e-15	7.48516e-13	2.11561e-12	2.24413e-12	0	2139.47	2.24413e-12
0.0040631	1.0615e-07	7.75246e-15	7.49099e-13	2.11839e-12	2.24695e-12	0	2136.66	2.24695e-12
0.00406711	1.06381e-07	7.75246e-15	7.49682e-13	2.12117e-12	2.24976e-12	0	2133.86	2.24976e-12
0.00407112	1.06612e-07	7.75246e-15	7.50267e-13	2.12396e-12	2.25259e-12	0	2131.06	2.25259e-12
0.00407512	1.06844e-07	7.75246e-15	7.50852e-13	2.12675e-12	2.25542e-12	0	2128.26	2.25542e-12
0.00407913	1.07076e-07	7.75246e-15	7.51446e-13	2.12957e-12	2.25827e-12	0	2125.44	2.25827e-12
0.00408314	1.07308e-07	7.75246e-15	7.5204e-13	2.13237e-12	2.26111e-12	0	2122.64	2.26111e-12
0.00408714	1.07541e-07	7.75246e-15	7.52636e-13	2.13519e-12	2.26397e-12	0	2119.84	2.26397e-12
0.00409115	1.07774e-07	7.75246e-15	7.53231e-13	2.13802e-12	2.26683e-12	0	2117.04	2.26683e-12
0.00409516	1.08008e-07	7.75246e-15	7.53837e-13	2.14086e-12	2.26972e-12	0	2114.22	2.26972e-12
0.00409916	1.08242e-07	7.75246e-15	7.54442e-13	2.1437e-12	2.27259e-12	0	2111.42	2.27259e-12
0.00410317	1.08476e-07	7.75246e-15	7.55049e-13	2.14655e-12	2.27549e-12	0	2108.62	2.27549e-12
0.00410718	1.08711e-07	7.75246e-15	7.55656e-13	2.14941e-12	2.27838e-12	0	2105.82	2.27838e-12
0.00411118	1.08946e-07	7.75246e-15	7.56269e-13	2.15227e-12	2.28129e-12	0	2103.01	2.28129e-12
0.00411519	1.09182e-07	7.75246e-15	7.56889e-13	2.15515e-12	2.28421e-12	0	2100.2	2.28421e-12
0.0041192	1.09417e-07	7.75246e-15	7.57508e-13	2.15803e-12	2.28713e-12	0	2097.39	2.28713e-12
0.0041232	1.09654e-07	7.75246e-15	7.58126e-13	2.16092e-12	2.29006e-12	0	2094.59	2.29006e-12
0.00412721	1.0989e-07	7.75246e-15	7.58751e-13	2.16382e-12	2.29301e-12	0	2091.78	2.29301e-12
0.00413122	1.10127e-07	7.75246e-15	7.59382e-13	2.16673e-12	2.29596e-12	0	2088.97	2.29596e-12
0.00413522	1.10365e-07	7.75246e-15	7.60013e-13	2.16964e-12	2.29892e-12	0	2086.17	2.29892e-12
0.00413923	1.10602e-07	7.75246e-15	7.60642e-13	2.17256e-12	2.30188e-12	0	2083.36	2.30188e-12
0.00414324	1.1084e-07	7.75246e-15	7.61278e-13	2.17549e-12	2.30486e-12	0	2080.55	2.30486e-12
0.00414725	1.11079e-07	7.75246e-15	7.61921e-13	2.17843e-12	2.30785e-12	0	2077.74	2.30785e-12
0.00415125	1.11318e-07	7.75246e-15	7.62563e-13	2.18138e-12	2.31084e-12	0	2074.94	2.31084e-12
0.00415526	1.11557e-07	7.75246e-15	7.63204e-13	2.18433e-12	2.31384e-12	0	2072.13	2.31384e-12
0.00415927	1.11796e-07	7.75246e-15	7.63852e-13	2.18729e-12	2.31685e-12	0	2069.32	2.31685e-12
0.00416327	1.12036e-07	7.75246e-15	7.64507e-13	2.19027e-12	2.31987e-12	0	2066.51	2.31987e-12
0.00416728	1.12277e-07	7.75246e-15	7.65161e-13	2.19325e-12	2.3229e-12	0	2063.71	2.3229e-12
0.00417129	1.12518e-07	7.75246e-15	7.65814e-13	2.19623e-12	2.32593e-12	0	2060.9	2.32593e-12
0.00417529	1.12759e-07	7.75246e-15	7.66474e-13	2.19923e-12	2.32898e-12	0	2058.09	2.32898e-12
0.0041793	1.13e-07	7.75246e-15	7.6714e-13	2.20223e-12	2.33204e-12	0	2055.28	2.33204e-12
0.00418331	1.13242e-07	7.75246e-15	7.67806e-13	2.20524e-12	2.3351e-12	0	2052.47	2.3351e-12
0.00418732	1.13484e-07	7.75246e-15	7.68471e-13	2.20826e-12	2.33817e-12	0	2049.67	2.33817e-12
0.00419132	1.13727e-07	7.75246e-15	7.69142e-13	2.21129e-12	2.34125e-12	0	2046.86	2.34125e-12
0.00419533	1.1397e-07	7.75246e-15	7.69817e-13	2.21432e-12	2.34433e-12	0	2044.06	2.34433e-12
0.00419934	1.14213e-07	7.75246e-15	7.70499e-13	2.21737e-12	2.34744e-12	0	2041.24	2.34744e-12
0.00420334	1.14457e-07	7.75246e-15	7.71176e-13	2.22042e-12	2.35054e-12	0	2038.44	2.35054e-12
0.00420735	1.14701e-07	7.75246e-15	7.71859e-13	2.22349e-12	2.35366e-12	0	2035.63	2.35366e-12
0.00421136	1.14946e-07	7.75246e-15	7.72546e-13	2.22656e-12	2.35679e-12	0	2032.82	2.35679e-12
0.00421537	1.15191e-07	7.75246e-15	7.7324e-13	2.22964e-12	2.35993e-12	0	2030.01	2.35993e-12
0.00421937	1.15436e-07	7.75246e-15	7.73929e-13	2.23271e-12	2.36306e-12	0	2027.21	2.36306e-12
0.00422338	1.15682e-07	7.75246e-15	7.74625e-13	2.23582e-12	2.36622e-12	0	2024.4	2.36622e-12
0.00422739	1.15928e-07	7.75246e-15	7.75325e-13	2.23892e-12	2.36938e-12	0	2021.59	2.36938e-12
0.00423139	1.16174e-07	7.75246e-15	7.76027e-13	2.24203e-12	2.37254e-12	0	2018.79	2.37254e-12
0.0042354	1.16421e-07	7.75246e-15	7.76736e-13	2.24516e-12	2.37574e-12	0	2015.97	2.37574e-12
0.00423941	1.16668e-07	7.75246e-15	7.77441e-13	2.24828e-12	2.37892e-12	0	2013.17	2.37892e-12
0.00424342	1.16916e-07	7.75246e-15	7.78152e-13	2.25142e-12	2.38212e-12	0	2010.36	2.38212e-12
0.00424742	1.17164e-07	7.75246e-15	7.78867e-13	2.25456e-12	2.38532e-12	0	2007.56	2.38532e-12
0.00425143	1.17412e-07	7.75246e-15	7.79589e-13	2.25773e-12	2.38855e-12	0	2004.74	2.38855e-12
0.00425544	1.17661e-07	7.75246e-15	7.80306e-13	2.26088e-12	2.39176e-12	0	2001.95	2.39176e-12
0.00425945	1.1791e-07	7.75246e-15	7.8103e-13	2.26406e-12	2.39501e-12	0	1999.13	2.39501e-12
0.00426345	1.18159e-07	7.75246e-15	7.81758e-13	2.26725e-12	2.39825e-12	0	1996.33	2.39825e-12
0.00426746	1.18409e-07	7.75246e-15	7.82488e-13	2.27043e-12	2.4015e-12	0	1993.53	2.4015e-12
0.00427147	1.1866e-07	7.75246e-15	7.83226e-13	2.27364e-12	2.40478e-12	0	1990.71	2.40478e-12
0.00427547	1.1891e-07	7.75246e-15	7.83959e-13	2.27684e-12	2.40804e-12	0	1987.91	2.40804e-12
0.00427948	1.19161e-07	7.75246e-15	7.84699e-13	2.28006e-12	2.41133e-12	0	1985.1	2.41133e-12
0.00428349	1.19413e-07	7.75246e-15	7.85442e-13	2.28328e-12	2.41461e-12	0	1982.3	2.41461e-12
0.0042875	1.19664e-07	7.75246e-15	7.86193e-13	2.28653e-12	2.41793e-12	0	1979.49	2.41793e-12
0.0042915	1.19917e-07	7.75246e-15	7.86939e-13	2.28976e-12	2.42122e-12	0	1976.69	2.42122e-12
0.00429551	1.20169e-07	7.75246e-15	7.87692e-13	2.29302e-12	2.42455e-12	0	1973.88	2.42455e-12
0.00429952	1.20422e-07	7.75246e-15	7.88449e-13	2.29628e-12	2.42788e-12	0	1971.07	2.42788e-12
0.00430353	1.20675e-07	7.75246e-15	7.89208e-13	2.29955e-12	2.43122e-12	0	1968.28	2.43122e-12
0.00430753	1.20929e-07	7.75246e-15	7.89976e-13	2.30284e-12	2.43458e-12	0	1965.46	2.43458e-12
0.00431154	1.21183e-07	7.75246e-15	7.90737e-13	2.30611e-12	2.43793e-12	0	1962.67	2.43793e-12
0.00431555	1.21438e-07	7.75246e-15	7.91507e-13	2.30942e-12	2.4413e-12	0	1959.86	2.4413e-12
0.00431956	1.21692e-07	7.75246e-15	7.9228e-13	2.31273e-12	2.44468e-12	0	1957.05	2.44468e-12
0.00432356	1.21948e-07	7.75246e-15	7.93056e-13	2.31604e-12	2.44807e-12	0	1954.26	2.44807e-12
0.00432757	1.22203e-07	7.75246e-15	7.93836e-13	2.31936e-12	2.45146e-12	0	1951.45	2.45146e-12
0.00433158	1.22459e-07	7.75246e-15	7.94619e-13	2.32271e-12	2.45488e-12	0	1948.64	2.45488e-12
0.00433559	1.22716e-07	7.75246e-15	7.95405e-13	2.32605e-12	2.4583e-12	0	1945.84	2.4583e-12
0.00433959	1.22972e-07	7.75246e-15	7.96195e-13	2.3294e-12	2.46172e-12	0	1943.05	2.46172e-12
0.0043436	1.23229e-07	7.75246e-15	7.96988e-13	2.33276e-12	2.46516e-12	0	1940.24	2.46516e-12
0.00434761	1.23487e-07	7.75246e-15	7.97784e-13	2.33613e-12	2.46861e-12	0	1937.44	2.46861e-12
0.00435162	1.23745e-07	7.75246e-15	7.98584e-13	2.33952e-12	2.47207e-12	0	1934.64	2.47207e-12
0.00435562	1.24003e-07	7.75246e-15	7.99387e-13	2.34291e-12	2.47554e-12	0	1931.83	2.47554e-12
0.00435963	1.24262e-07	7.75246e-15	8.00194e-13	2.3463e-12	2.47901e-12	0	1929.04	2.47901e-12
0.00436364	1.24521e-07	7.75246e-15	8.00999e-13	2.3497e-12	2.48249e-12	0	1926.25	2.48249e-12
0.00436765	1.2478e-07	7.75246e-15	8.01817e-13	2.35313e-12	2.486e-12	0	1923.44	2.486e-12
0.00437165	1.2504e-07	7.75246e-15	8.02634e-13	2.35657e-12	2.48952e-12	0	1920.63	2.48952e-12
0.00437566	1.253e-07	7.75246e-15	8.03455e-13	2.36001e-12	2.49304e-12	0	1917.83	2.49304e-12
0.00437967	1.25561e-07	7.75246e-15	8.04279e-13	2.36345e-12	2.49656e-12	0	1915.04	2.49656e-12
0.00438368	1.25822e-07	7.75246e-15	8.05101e-13	2.36689e-12	2.50009e-12	0	1912.26	2.50009e-12
0.00438768	1.26083e-07	7.75246e-15	8.05937e-13	2.37037e-12	2.50365e-12	0	1909.45	2.50365e-12
0.00439169	1.26345e-07	7.75246e-15	8.06771e-13	2.37386e-12	2.50722e-12	0	1906.64	2.50722e-12
0.0043957	1.26607e-07	7.75246e-15	8.07609e-13	2.37735e-12	2.51079e-12	0	1903.85	2.51079e-12
0.00439971	1.2687e-07	7.75246e-15	8.08451e-13	2.38083e-12	2.51436e-12	0	1901.06	2.51436e-12
0.00440371	1.27132e-07	7.75246e-15	8.09291e-13	2.38433e-12	2.51794e-12	0	1898.27	2.51794e-12
0.00440772	1.27396e-07	7.75246e-15	8.10145e-13	2.38786e-12	2.52156e-12	0	1895.46	2.52156e-12
0.00441173	1.27659e-07	7.75246e-15	8.10997e-13	2.39139e-12	2.52518e-12	0	1892.66	2.52518e-12
0.00441574	1.27923e-07	7.75246e-15	8.11853e-13	2.39493e-12	2.5288e-12	0	1889.87	2.5288e-12
0.00441975	1.28188e-07	7.75246e-15	8.12712e-13	2.39846e-12	2.53243e-12	0	1887.08	2.53243e-12
0.00442375	1.28453e-07	7.75246e-15	8.1357e-13	2.402e-12	2.53606e-12	0	1884.3	2.53606e-12
0.00442776	1.28718e-07	7.75246e-15	8.14442e-13	2.40558e-12	2.53973e-12	0	1881.49	2.53973e-12
0.00443177	1.28983e-07	7.75246e-15	8.15312e-13	2.40917e-12	2.5434e-12	0	1878.69	2.5434e-12
0.00443578	1.29249e-07	7.75246e-15	8.16186e-13	2.41275e-12	2.54708e-12	0	1875.9	2.54708e-12
0.00443978	1.29516e-07	7.75246e-15	8.17063e-13	2.41634e-12	2.55076e-12	0	1873.11	2.55076e-12
0.00444379	1.29782e-07	7.75246e-15	8.17939e-13	2.41993e-12	2.55444e-12	0	1870.33	2.55444e-12
0.0044478	1.3005e-07	7.75246e-15	8.18829e-13	2.42356e-12	2.55816e-12	0	1867.53	2.55816e-12
0.00445181	1.30317e-07	7.75246e-15	8.19718e-13	2.4272e-12	2.56189e-12	0	1864.73	2.56189e-12
0.00445582	1.30585e-07	7.75246e-15	8.2061e-13	2.43083e-12	2.56562e-12	0	1861.94	2.56562e-12
0.00445982	1.30853e-07	7.75246e-15	8.21506e-13	2.43447e-12	2.56935e-12	0	1859.16	2.56935e-12
0.00446383	1.31122e-07	7.75246e-15	8.22401e-13	2.43811e-12	2.57309e-12	0	1856.38	2.57309e-12
0.00446784	1.31391e-07	7.75246e-15	8.23309e-13	2.44179e-12	2.57687e-12	0	1853.58	2.57687e-12
0.00447185	1.3166e-07	7.75246e-15	8.24217e-13	2.44548e-12	2.58065e-12	0	1850.79	2.58065e-12
0.00447585	1.3193e-07	7.75246e-15	8.25128e-13	2.44917e-12	2.58444e-12	0	1848	2.58444e-12
0.00447986	1.322e-07	7.75246e-15	8.26042e-13	2.45286e-12	2.58823e-12	0	1845.22	2.58823e-12
0.00448387	1.32471e-07	7.75246e-15	8.26956e-13	2.45655e-12	2.59202e-12	0	1842.45	2.59202e-12
0.00448788	1.32742e-07	7.75246e-15	8.27883e-13	2.46028e-12	2.59585e-12	0	1839.65	2.59585e-12
0.00449189	1.33013e-07	7.75246e-15	8.2881e-13	2.46402e-12	2.59969e-12	0	1836.86	2.59969e-12
0.00449589	1.33285e-07	7.75246e-15	8.2974e-13	2.46776e-12	2.60353e-12	0	1834.07	2.60353e-12
0.0044999	1.33557e-07	7.75246e-15	8.30673e-13	2.4715e-12	2.60738e-12	0	1831.3	2.60738e-12
0.00450391	1.33829e-07	7.75246e-15	8.31606e-13	2.47525e-12	2.61122e-12	0	1828.52	2.61122e-12
0.00450792	1.34102e-07	7.75246e-15	8.32548e-13	2.47902e-12	2.6151e-12	0	1825.74	2.6151e-12
0.00451193	1.34376e-07	7.75246e-15	8.33498e-13	2.48282e-12	2.619e-12	0	1822.95	2.619e-12
0.00451593	1.34649e-07	7.75246e-15	8.34448e-13	2.48662e-12	2.62291e-12	0	1820.16	2.62291e-12
0.00451994	1.34923e-07	7.75246e-15	8.35401e-13	2.49043e-12	2.62682e-12	0	1817.38	2.62682e-12
0.00452395	1.35198e-07	7.75246e-15	8.36358e-13	2.49423e-12	2.63073e-12	0	1814.61	2.63073e-12
0.00452796	1.35472e-07	7.75246e-15	8.37314e-13	2.49804e-12	2.63465e-12	0	1811.84	2.63465e-12
0.00453197	1.35748e-07	7.75246e-15	8.38284e-13	2.50189e-12	2.63861e-12	0	1809.05	2.63861e-12
0.00453597	1.36023e-07	7.75246e-15	8.39254e-13	2.50575e-12	2.64257e-12	0	1806.26	2.64257e-12
0.00453998	1.36299e-07	7.75246e-15	8.40227e-13	2.50961e-12	2.64654e-12	0	1803.48	2.64654e-12
0.00454399	1.36576e-07	7.75246e-15	8.41204e-13	2.51347e-12	2.65051e-12	0	1800.71	2.65051e-12
0.004548	1.36852e-07	7.75246e-15	8.42179e-13	2.51733e-12	2.65448e-12	0	1797.95	2.65448e-12
0.00455201	1.37129e-07	7.75246e-15	8.43164e-13	2.52122e-12	2.65849e-12	0	1795.18	2.65849e-12
0.00455602	1.37407e-07	7.75246e-15	8.44159e-13	2.52514e-12	2.66252e-12	0	1792.39	2.66252e-12
0.00456002	1.37685e-07	7.75246e-15	8.45152e-13	2.52906e-12	2.66655e-12	0	1789.61	2.66655e-12
0.00456403	1.37963e-07	7.75246e-15	8.46149e-13	2.53299e-12	2.67059e-12	0	1786.83	2.67059e-12
0.00456804	1.38242e-07	7.75246e-15	8.47145e-13	2.5369e-12	2.67461e-12	0	1784.08	2.67461e-12
